date,node,hour,solar_mwh,chargeable_mwh
2026-09-27,새만금,4,0.0,0.0
2026-09-27,새만금,5,0.0,0.0
2026-09-27,새만금,6,5.0,0.0
2026-09-27,새만금,7,68.2,0.0
2026-09-27,새만금,8,184.4,0.0
2026-09-27,새만금,9,294.6,0.0
2026-09-27,새만금,10,309.2,40.3
2026-09-27,새만금,11,345.7,153.2
2026-09-27,새만금,12,349.9,159.4
2026-09-27,새만금,13,363.0,20.4
2026-09-27,새만금,14,278.0,0.0
2026-09-27,새만금,15,130.4,0.0
2026-09-27,새만금,16,86.2,0.0
2026-09-27,새만금,17,120.4,0.0
2026-09-27,새만금,18,92.8,0.0
2026-09-27,새만금,19,80.3,0.0
2026-09-27,새만금,20,60.1,0.0
2026-09-27,새만금,21,28.4,0.0
2026-09-27,새만금,22,6.8,0.0
2026-09-27,새만금,23,0.8,0.0
2026-09-27,장성,0,0.5,0.0
2026-09-27,장성,1,0.3,0.0
2026-09-27,장성,2,0.3,0.0
2026-09-27,장성,3,0.3,0.0
2026-09-27,장성,4,0.0,0.0
2026-09-27,장성,5,0.1,0.0
2026-09-27,장성,6,20.1,0.0
2026-09-27,장성,7,272.5,0.0
2026-09-27,장성,8,736.9,0.0
2026-09-27,장성,9,1177.3,0.0
2026-09-27,장성,10,1235.6,161.1
2026-09-27,장성,11,1381.3,612.3
2026-09-27,장성,12,1398.3,637.1
2026-09-27,장성,13,1450.7,81.4
2026-09-27,장성,14,1110.9,0.0
2026-09-27,장성,15,521.3,0.0
2026-09-27,장성,16,344.4,0.0
2026-09-27,장성,17,481.3,0.0
2026-09-27,장성,18,370.9,0.0
2026-09-27,장성,19,320.8,0.0
2026-09-27,장성,20,240.4,0.0
2026-09-27,장성,21,113.5,0.0
2026-09-27,장성,22,27.2,0.0
2026-09-27,장성,23,3.2,0.0
2026-09-28,남원,0,0.1,0.0
2026-09-28,남원,1,0.1,0.0
2026-09-28,남원,2,0.1,0.0
2026-09-28,남원,3,0.1,0.0
2026-09-28,남원,4,0.0,0.0
2026-09-28,남원,5,0.0,0.0
2026-09-28,남원,6,7.6,0.0
2026-09-28,남원,7,60.8,0.0
2026-09-28,남원,8,130.4,58.6
2026-09-28,남원,9,153.2,66.0
2026-09-28,남원,10,150.6,62.8
2026-09-28,남원,11,117.0,75.5
2026-09-28,남원,12,102.5,55.9
2026-09-28,남원,13,93.7,49.2
2026-09-28,남원,14,64.2,0.0
2026-09-28,남원,15,40.8,0.0
2026-09-28,남원,16,34.6,0.0
2026-09-28,남원,17,77.8,0.0
2026-09-28,남원,18,51.3,0.0
2026-09-28,남원,19,11.3,0.0
2026-09-28,남원,20,3.1,0.0
2026-09-28,남원,21,0.7,0.0
2026-09-28,남원,22,0.1,0.0
2026-09-28,남원,23,0.0,0.0
2026-09-28,동산,0,0.1,0.0
2026-09-28,동산,1,0.1,0.0
2026-09-28,동산,2,0.1,0.0
2026-09-28,동산,3,0.1,0.0
2026-09-28,동산,4,0.0,0.0
2026-09-28,동산,5,0.0,0.0
2026-09-28,동산,6,7.6,0.0
2026-09-28,동산,7,60.8,0.0
2026-09-28,동산,8,130.4,58.6
2026-09-28,동산,9,153.2,66.0
2026-09-28,동산,10,150.6,62.8
2026-09-28,동산,11,117.0,75.5
2026-09-28,동산,12,102.5,55.9
2026-09-28,동산,13,93.7,49.2
2026-09-28,동산,14,64.2,0.0
2026-09-28,동산,15,40.8,0.0
2026-09-28,동산,16,34.6,0.0
2026-09-28,동산,17,77.8,0.0
2026-09-28,동산,18,51.3,0.0
2026-09-28,동산,19,11.3,0.0
2026-09-28,동산,20,3.1,0.0
2026-09-28,동산,21,0.7,0.0
2026-09-28,동산,22,0.1,0.0
2026-09-28,동산,23,0.0,0.0
2026-09-28,새만금,0,0.1,0.0
2026-09-28,새만금,1,0.1,0.0
2026-09-28,새만금,2,0.1,0.0
2026-09-28,새만금,3,0.1,0.0
2026-09-28,새만금,4,0.0,0.0
2026-09-28,새만금,5,0.0,0.0
2026-09-28,새만금,6,7.6,0.0
2026-09-28,새만금,7,60.8,0.0
2026-09-28,새만금,8,130.4,58.6
2026-09-28,새만금,9,153.2,66.0
2026-09-28,새만금,10,150.6,62.8
2026-09-28,새만금,11,117.0,75.5
2026-09-28,새만금,12,102.5,55.9
2026-09-28,새만금,13,93.7,49.2
2026-09-28,새만금,14,64.2,0.0
2026-09-28,새만금,15,40.8,0.0
2026-09-28,새만금,16,34.6,0.0
2026-09-28,새만금,17,77.8,0.0
2026-09-28,새만금,18,51.3,0.0
2026-09-28,새만금,19,11.3,0.0
2026-09-28,새만금,20,3.1,0.0
2026-09-28,새만금,21,0.7,0.0
2026-09-28,새만금,22,0.1,0.0
2026-09-28,새만금,23,0.0,0.0
2026-09-28,장성,0,0.5,0.0
2026-09-28,장성,1,0.3,0.0
2026-09-28,장성,2,0.3,0.0
2026-09-28,장성,3,0.3,0.0
2026-09-28,장성,4,0.0,0.0
2026-09-28,장성,5,0.0,0.0
2026-09-28,장성,6,30.4,0.0
2026-09-28,장성,7,242.9,0.0
2026-09-28,장성,8,521.0,234.1
2026-09-28,장성,9,612.2,263.7
2026-09-28,장성,10,601.8,250.8
2026-09-28,장성,11,467.4,301.5
2026-09-28,장성,12,409.7,223.4
2026-09-28,장성,13,374.3,196.4
2026-09-28,장성,14,256.5,0.0
2026-09-28,장성,15,163.0,0.0
2026-09-28,장성,16,138.4,0.0
2026-09-28,장성,17,310.9,0.0
2026-09-28,장성,18,205.1,0.0
2026-09-28,장성,19,45.3,0.0
2026-09-28,장성,20,12.3,0.0
2026-09-28,장성,21,2.7,0.0
2026-09-28,장성,22,0.4,0.0
2026-09-28,장성,23,0.0,0.0
2026-09-29,남원,0,0.0,0.0
2026-09-29,남원,1,0.1,0.0
2026-09-29,남원,2,0.0,0.0
2026-09-29,남원,3,0.0,0.0
2026-09-29,남원,4,0.0,0.0
2026-09-29,남원,5,0.0,0.0
2026-09-29,남원,6,10.8,0.0
2026-09-29,남원,7,78.9,0.0
2026-09-29,남원,8,188.3,0.0
2026-09-29,남원,9,296.0,0.0
2026-09-29,남원,10,312.1,0.0
2026-09-29,남원,11,356.2,0.0
2026-09-29,남원,12,390.2,188.5
2026-09-29,남원,13,434.1,156.0
2026-09-29,남원,14,436.1,0.0
2026-09-29,남원,15,367.4,0.0
2026-09-29,남원,16,262.3,0.0
2026-09-29,남원,17,174.7,0.0
2026-09-29,남원,18,102.3,0.0
2026-09-29,남원,19,82.6,0.0
2026-09-29,남원,20,68.8,0.0
2026-09-29,남원,21,35.3,0.0
2026-09-29,남원,22,8.6,0.0
2026-09-29,남원,23,0.9,0.0
2026-09-29,동산,0,0.0,0.0
2026-09-29,동산,1,0.1,0.0
2026-09-29,동산,2,0.0,0.0
2026-09-29,동산,3,0.0,0.0
2026-09-29,동산,4,0.0,0.0
2026-09-29,동산,5,0.0,0.0
2026-09-29,동산,6,10.8,0.0
2026-09-29,동산,7,78.9,0.0
2026-09-29,동산,8,188.3,0.0
2026-09-29,동산,9,296.0,0.0
2026-09-29,동산,10,312.1,0.0
2026-09-29,동산,11,356.2,0.0
2026-09-29,동산,12,390.2,188.5
2026-09-29,동산,13,434.1,156.0
2026-09-29,동산,14,436.1,0.0
2026-09-29,동산,15,367.4,0.0
2026-09-29,동산,16,262.3,0.0
2026-09-29,동산,17,174.7,0.0
2026-09-29,동산,18,102.3,0.0
2026-09-29,동산,19,82.6,0.0
2026-09-29,동산,20,68.8,0.0
2026-09-29,동산,21,35.3,0.0
2026-09-29,동산,22,8.6,0.0
2026-09-29,동산,23,0.9,0.0
2026-09-29,새만금,0,0.0,0.0
2026-09-29,새만금,1,0.1,0.0
2026-09-29,새만금,2,0.0,0.0
2026-09-29,새만금,3,0.0,0.0
2026-09-29,새만금,4,0.0,0.0
2026-09-29,새만금,5,0.0,0.0
2026-09-29,새만금,6,10.8,0.0
2026-09-29,새만금,7,78.9,0.0
2026-09-29,새만금,8,188.3,0.0
2026-09-29,새만금,9,296.0,0.0
2026-09-29,새만금,10,312.1,0.0
2026-09-29,새만금,11,356.2,0.0
2026-09-29,새만금,12,390.2,188.5
2026-09-29,새만금,13,434.1,156.0
2026-09-29,새만금,14,436.1,0.0
2026-09-29,새만금,15,367.4,0.0
2026-09-29,새만금,16,262.3,0.0
2026-09-29,새만금,17,174.7,0.0
2026-09-29,새만금,18,102.3,0.0
2026-09-29,새만금,19,82.6,0.0
2026-09-29,새만금,20,68.8,0.0
2026-09-29,새만금,21,35.3,0.0
2026-09-29,새만금,22,8.6,0.0
2026-09-29,새만금,23,0.9,0.0
2026-09-29,장성,0,0.0,0.0
2026-09-29,장성,1,0.2,0.0
2026-09-29,장성,2,0.2,0.0
2026-09-29,장성,3,0.0,0.0
2026-09-29,장성,4,0.0,0.0
2026-09-29,장성,5,0.1,0.0
2026-09-29,장성,6,43.1,0.0
2026-09-29,장성,7,315.5,0.0
2026-09-29,장성,8,752.6,0.0
2026-09-29,장성,9,1182.9,0.0
2026-09-29,장성,10,1247.2,0.0
2026-09-29,장성,11,1423.6,0.1
2026-09-29,장성,12,1559.4,753.4
2026-09-29,장성,13,1734.8,623.5
2026-09-29,장성,14,1742.6,0.0
2026-09-29,장성,15,1468.3,0.0
2026-09-29,장성,16,1048.1,0.0
2026-09-29,장성,17,698.3,0.0
2026-09-29,장성,18,408.9,0.0
2026-09-29,장성,19,329.9,0.0
2026-09-29,장성,20,274.8,0.0
2026-09-29,장성,21,141.2,0.0
2026-09-29,장성,22,34.4,0.0
2026-09-29,장성,23,3.7,0.0
2026-09-30,남원,0,0.1,0.0
2026-09-30,남원,1,0.0,0.0
2026-09-30,남원,2,0.1,0.0
2026-09-30,남원,3,0.1,0.0
2026-09-30,남원,4,0.0,0.0
2026-09-30,남원,5,0.0,0.0
2026-09-30,남원,6,0.0,0.0
2026-09-30,남원,7,11.4,0.0
2026-09-30,남원,8,83.6,0.0
2026-09-30,남원,9,197.1,0.0
2026-09-30,남원,10,220.3,71.6
2026-09-30,남원,11,248.4,92.3
2026-09-30,남원,12,254.7,69.4
2026-09-30,남원,13,240.5,81.6
2026-09-30,남원,14,239.4,0.0
2026-09-30,남원,15,175.6,0.0
2026-09-30,남원,16,81.8,0.0
2026-09-30,남원,17,73.9,0.0
2026-09-30,남원,18,78.6,0.0
2026-09-30,남원,19,71.0,0.0
2026-09-30,남원,20,35.7,0.0
2026-09-30,남원,21,7.8,0.0
2026-09-30,남원,22,2.1,0.0
2026-09-30,남원,23,0.3,0.0
2026-09-30,동산,0,0.1,0.0
2026-09-30,동산,1,0.0,0.0
2026-09-30,동산,2,0.1,0.0
2026-09-30,동산,3,0.1,0.0
2026-09-30,동산,4,0.0,0.0
2026-09-30,동산,5,0.0,0.0
2026-09-30,동산,6,0.0,0.0
2026-09-30,동산,7,11.4,0.0
2026-09-30,동산,8,83.6,0.0
2026-09-30,동산,9,197.1,0.0
2026-09-30,동산,10,220.3,71.6
2026-09-30,동산,11,248.4,92.3
2026-09-30,동산,12,254.7,69.4
2026-09-30,동산,13,240.5,81.6
2026-09-30,동산,14,239.4,0.0
2026-09-30,동산,15,175.6,0.0
2026-09-30,동산,16,81.8,0.0
2026-09-30,동산,17,73.9,0.0
2026-09-30,동산,18,78.6,0.0
2026-09-30,동산,19,71.0,0.0
2026-09-30,동산,20,35.7,0.0
2026-09-30,동산,21,7.8,0.0
2026-09-30,동산,22,2.1,0.0
2026-09-30,동산,23,0.3,0.0
2026-09-30,새만금,0,0.1,0.0
2026-09-30,새만금,1,0.0,0.0
2026-09-30,새만금,2,0.1,0.0
2026-09-30,새만금,3,0.1,0.0
2026-09-30,새만금,4,0.0,0.0
2026-09-30,새만금,5,0.0,0.0
2026-09-30,새만금,6,0.0,0.0
2026-09-30,새만금,7,11.4,0.0
2026-09-30,새만금,8,83.6,0.0
2026-09-30,새만금,9,197.1,0.0
2026-09-30,새만금,10,220.3,71.6
2026-09-30,새만금,11,248.4,92.3
2026-09-30,새만금,12,254.7,69.4
2026-09-30,새만금,13,240.5,81.6
2026-09-30,새만금,14,239.4,0.0
2026-09-30,새만금,15,175.6,0.0
2026-09-30,새만금,16,81.8,0.0
2026-09-30,새만금,17,73.9,0.0
2026-09-30,새만금,18,78.6,0.0
2026-09-30,새만금,19,71.0,0.0
2026-09-30,새만금,20,35.7,0.0
2026-09-30,새만금,21,7.8,0.0
2026-09-30,새만금,22,2.1,0.0
2026-09-30,새만금,23,0.3,0.0
2026-09-30,장성,0,0.3,0.0
2026-09-30,장성,1,0.0,0.0
2026-09-30,장성,2,0.2,0.0
2026-09-30,장성,3,0.3,0.0
2026-09-30,장성,4,0.2,0.0
2026-09-30,장성,5,0.0,0.0
2026-09-30,장성,6,0.1,0.0
2026-09-30,장성,7,45.5,0.0
2026-09-30,장성,8,333.9,0.0
2026-09-30,장성,9,787.5,0.0
2026-09-30,장성,10,880.4,286.2
2026-09-30,장성,11,992.7,368.7
2026-09-30,장성,12,1017.7,277.5
2026-09-30,장성,13,961.2,326.0
2026-09-30,장성,14,956.6,0.0
2026-09-30,장성,15,701.6,0.0
2026-09-30,장성,16,327.1,0.0
2026-09-30,장성,17,295.3,0.0
2026-09-30,장성,18,314.1,0.0
2026-09-30,장성,19,283.7,0.0
2026-09-30,장성,20,142.8,0.0
2026-09-30,장성,21,31.2,0.0
2026-09-30,장성,22,8.6,0.0
2026-09-30,장성,23,1.3,0.0
2026-10-01,남원,0,0.1,0.0
2026-10-01,남원,1,0.1,0.0
2026-10-01,남원,2,0.1,0.0
2026-10-01,남원,3,0.1,0.0
2026-10-01,남원,4,0.0,0.0
2026-10-01,남원,5,0.0,0.0
2026-10-01,남원,6,0.7,0.0
2026-10-01,남원,7,42.0,0.0
2026-10-01,남원,8,152.6,0.0
2026-10-01,남원,9,269.3,0.0
2026-10-01,남원,10,296.2,0.0
2026-10-01,남원,11,341.9,0.1
2026-10-01,남원,12,373.5,178.8
2026-10-01,남원,13,404.0,134.2
2026-10-01,남원,14,408.3,0.0
2026-10-01,남원,15,338.5,0.0
2026-10-01,남원,16,234.0,0.0
2026-10-01,남원,17,155.8,0.0
2026-10-01,남원,18,92.1,0.0
2026-10-01,남원,19,81.6,0.0
2026-10-01,남원,20,66.7,0.0
2026-10-01,남원,21,33.4,0.0
2026-10-01,남원,22,7.9,0.0
2026-10-01,남원,23,1.0,0.0
2026-10-01,동산,0,0.1,0.0
2026-10-01,동산,1,0.1,0.0
2026-10-01,동산,2,0.1,0.0
2026-10-01,동산,3,0.1,0.0
2026-10-01,동산,4,0.0,0.0
2026-10-01,동산,5,0.0,0.0
2026-10-01,동산,6,0.7,0.0
2026-10-01,동산,7,42.0,0.0
2026-10-01,동산,8,152.6,0.0
2026-10-01,동산,9,269.3,0.0
2026-10-01,동산,10,296.2,0.0
2026-10-01,동산,11,341.9,0.1
2026-10-01,동산,12,373.5,178.8
2026-10-01,동산,13,404.0,134.2
2026-10-01,동산,14,408.3,0.0
2026-10-01,동산,15,338.5,0.0
2026-10-01,동산,16,234.0,0.0
2026-10-01,동산,17,155.8,0.0
2026-10-01,동산,18,92.1,0.0
2026-10-01,동산,19,81.6,0.0
2026-10-01,동산,20,66.7,0.0
2026-10-01,동산,21,33.4,0.0
2026-10-01,동산,22,7.9,0.0
2026-10-01,동산,23,1.0,0.0
2026-10-01,새만금,0,0.1,0.0
2026-10-01,새만금,1,0.1,0.0
2026-10-01,새만금,2,0.1,0.0
2026-10-01,새만금,3,0.1,0.0
2026-10-01,새만금,4,0.0,0.0
2026-10-01,새만금,5,0.0,0.0
2026-10-01,새만금,6,0.7,0.0
2026-10-01,새만금,7,42.0,0.0
2026-10-01,새만금,8,152.6,0.0
2026-10-01,새만금,9,269.3,0.0
2026-10-01,새만금,10,296.2,0.0
2026-10-01,새만금,11,341.9,0.1
2026-10-01,새만금,12,373.5,178.8
2026-10-01,새만금,13,404.0,134.2
2026-10-01,새만금,14,408.3,0.0
2026-10-01,새만금,15,338.5,0.0
2026-10-01,새만금,16,234.0,0.0
2026-10-01,새만금,17,155.8,0.0
2026-10-01,새만금,18,92.1,0.0
2026-10-01,새만금,19,81.6,0.0
2026-10-01,새만금,20,66.7,0.0
2026-10-01,새만금,21,33.4,0.0
2026-10-01,새만금,22,7.9,0.0
2026-10-01,새만금,23,1.0,0.0
2026-10-01,장성,0,0.5,0.0
2026-10-01,장성,1,0.3,0.0
2026-10-01,장성,2,0.3,0.0
2026-10-01,장성,3,0.3,0.0
2026-10-01,장성,4,0.0,0.0
2026-10-01,장성,5,0.0,0.0
2026-10-01,장성,6,2.9,0.0
2026-10-01,장성,7,167.8,0.0
2026-10-01,장성,8,609.8,0.0
2026-10-01,장성,9,1076.3,0.0
2026-10-01,장성,10,1183.7,0.0
2026-10-01,장성,11,1366.4,0.3
2026-10-01,장성,12,1492.7,714.6
2026-10-01,장성,13,1614.6,536.4
2026-10-01,장성,14,1631.5,0.0
2026-10-01,장성,15,1352.8,0.0
2026-10-01,장성,16,935.0,0.0
2026-10-01,장성,17,622.4,0.0
2026-10-01,장성,18,367.9,0.0
2026-10-01,장성,19,326.0,0.0
2026-10-01,장성,20,266.7,0.0
2026-10-01,장성,21,133.4,0.0
2026-10-01,장성,22,31.6,0.0
2026-10-01,장성,23,3.8,0.0
2026-10-02,남원,0,0.1,0.0
2026-10-02,남원,1,0.1,0.0
2026-10-02,남원,2,0.1,0.0
2026-10-02,남원,3,0.1,0.0
2026-10-02,남원,4,0.0,0.0
2026-10-02,남원,5,0.0,0.0
2026-10-02,남원,6,0.1,0.0
2026-10-02,남원,7,29.9,0.0
2026-10-02,남원,8,150.8,0.0
2026-10-02,남원,9,276.0,0.0
2026-10-02,남원,10,301.8,0.0
2026-10-02,남원,11,346.3,0.0
2026-10-02,남원,12,358.7,179.0
2026-10-02,남원,13,396.6,129.6
2026-10-02,남원,14,410.1,0.0
2026-10-02,남원,15,327.8,0.0
2026-10-02,남원,16,208.9,0.0
2026-10-02,남원,17,131.6,0.0
2026-10-02,남원,18,85.9,0.0
2026-10-02,남원,19,81.3,0.0
2026-10-02,남원,20,63.8,0.0
2026-10-02,남원,21,27.6,0.0
2026-10-02,남원,22,6.9,0.0
2026-10-02,남원,23,1.0,0.0
2026-10-02,동산,0,0.1,0.0
2026-10-02,동산,1,0.1,0.0
2026-10-02,동산,2,0.1,0.0
2026-10-02,동산,3,0.1,0.0
2026-10-02,동산,4,0.0,0.0
2026-10-02,동산,5,0.0,0.0
2026-10-02,동산,6,0.1,0.0
2026-10-02,동산,7,29.9,0.0
2026-10-02,동산,8,150.8,0.0
2026-10-02,동산,9,276.0,0.0
2026-10-02,동산,10,301.8,0.0
2026-10-02,동산,11,346.3,0.0
2026-10-02,동산,12,358.7,179.0
2026-10-02,동산,13,396.6,129.6
2026-10-02,동산,14,410.1,0.0
2026-10-02,동산,15,327.8,0.0
2026-10-02,동산,16,208.9,0.0
2026-10-02,동산,17,131.6,0.0
2026-10-02,동산,18,85.9,0.0
2026-10-02,동산,19,81.3,0.0
2026-10-02,동산,20,63.8,0.0
2026-10-02,동산,21,27.6,0.0
2026-10-02,동산,22,6.9,0.0
2026-10-02,동산,23,1.0,0.0
2026-10-02,새만금,0,0.1,0.0
2026-10-02,새만금,1,0.1,0.0
2026-10-02,새만금,2,0.1,0.0
2026-10-02,새만금,3,0.1,0.0
2026-10-02,새만금,4,0.0,0.0
2026-10-02,새만금,5,0.0,0.0
2026-10-02,새만금,6,0.1,0.0
2026-10-02,새만금,7,29.9,0.0
2026-10-02,새만금,8,150.8,0.0
2026-10-02,새만금,9,276.0,0.0
2026-10-02,새만금,10,301.8,0.0
2026-10-02,새만금,11,346.3,0.0
2026-10-02,새만금,12,358.7,179.0
2026-10-02,새만금,13,396.6,129.6
2026-10-02,새만금,14,410.1,0.0
2026-10-02,새만금,15,327.8,0.0
2026-10-02,새만금,16,208.9,0.0
2026-10-02,새만금,17,131.6,0.0
2026-10-02,새만금,18,85.9,0.0
2026-10-02,새만금,19,81.3,0.0
2026-10-02,새만금,20,63.8,0.0
2026-10-02,새만금,21,27.6,0.0
2026-10-02,새만금,22,6.9,0.0
2026-10-02,새만금,23,1.0,0.0
2026-10-02,장성,0,0.4,0.0
2026-10-02,장성,1,0.3,0.0
2026-10-02,장성,2,0.3,0.0
2026-10-02,장성,3,0.3,0.0
2026-10-02,장성,4,0.0,0.0
2026-10-02,장성,5,0.0,0.0
2026-10-02,장성,6,0.5,0.0
2026-10-02,장성,7,119.5,0.0
2026-10-02,장성,8,602.5,0.0
2026-10-02,장성,9,1102.8,0.0
2026-10-02,장성,10,1205.9,0.0
2026-10-02,장성,11,1383.8,0.0
2026-10-02,장성,12,1433.3,715.3
2026-10-02,장성,13,1584.9,517.9
2026-10-02,장성,14,1638.9,0.0
2026-10-02,장성,15,1309.9,0.0
2026-10-02,장성,16,834.8,0.0
2026-10-02,장성,17,526.0,0.0
2026-10-02,장성,18,343.5,0.0
2026-10-02,장성,19,324.8,0.0
2026-10-02,장성,20,255.0,0.0
2026-10-02,장성,21,110.3,0.0
2026-10-02,장성,22,27.4,0.0
2026-10-02,장성,23,4.1,0.0
2026-10-03,남원,0,0.1,0.0
2026-10-03,남원,1,0.1,0.0
2026-10-03,남원,2,0.1,0.0
2026-10-03,남원,3,0.1,0.0
2026-10-03,남원,4,0.0,0.0
2026-10-03,남원,5,0.0,0.0
2026-10-03,남원,6,0.5,0.0
2026-10-03,남원,7,30.5,0.0
2026-10-03,남원,8,124.2,0.0
2026-10-03,남원,9,233.3,0.0
2026-10-03,남원,10,259.5,0.0
2026-10-03,남원,11,300.4,0.0
2026-10-03,남원,12,327.3,166.4
2026-10-03,남원,13,345.3,133.7
2026-10-03,남원,14,340.3,0.0
2026-10-03,남원,15,270.0,0.0
2026-10-03,남원,16,163.3,0.0
2026-10-03,남원,17,128.4,0.0
2026-10-03,남원,18,89.9,0.0
2026-10-03,남원,19,80.7,0.0
2026-10-03,남원,20,62.6,0.0
2026-10-03,남원,21,29.0,0.0
2026-10-03,남원,22,7.0,0.0
2026-10-03,남원,23,0.8,0.0
2026-10-03,동산,0,0.1,0.0
2026-10-03,동산,1,0.1,0.0
2026-10-03,동산,2,0.1,0.0
2026-10-03,동산,3,0.1,0.0
2026-10-03,동산,4,0.0,0.0
2026-10-03,동산,5,0.0,0.0
2026-10-03,동산,6,0.5,0.0
2026-10-03,동산,7,30.5,0.0
2026-10-03,동산,8,124.2,0.0
2026-10-03,동산,9,233.3,0.0
2026-10-03,동산,10,259.5,0.0
2026-10-03,동산,11,300.4,0.0
2026-10-03,동산,12,327.3,166.4
2026-10-03,동산,13,345.3,133.7
2026-10-03,동산,14,340.3,0.0
2026-10-03,동산,15,270.0,0.0
2026-10-03,동산,16,163.3,0.0
2026-10-03,동산,17,128.4,0.0
2026-10-03,동산,18,89.9,0.0
2026-10-03,동산,19,80.7,0.0
2026-10-03,동산,20,62.6,0.0
2026-10-03,동산,21,29.0,0.0
2026-10-03,동산,22,7.0,0.0
2026-10-03,동산,23,0.8,0.0
2026-10-03,새만금,0,0.1,0.0
2026-10-03,새만금,1,0.1,0.0
2026-10-03,새만금,2,0.1,0.0
2026-10-03,새만금,3,0.1,0.0
2026-10-03,새만금,4,0.0,0.0
2026-10-03,새만금,5,0.0,0.0
2026-10-03,새만금,6,0.5,0.0
2026-10-03,새만금,7,30.5,0.0
2026-10-03,새만금,8,124.2,0.0
2026-10-03,새만금,9,233.3,0.0
2026-10-03,새만금,10,259.5,0.0
2026-10-03,새만금,11,300.4,0.0
2026-10-03,새만금,12,327.3,166.4
2026-10-03,새만금,13,345.3,133.7
2026-10-03,새만금,14,340.3,0.0
2026-10-03,새만금,15,270.0,0.0
2026-10-03,새만금,16,163.3,0.0
2026-10-03,새만금,17,128.4,0.0
2026-10-03,새만금,18,89.9,0.0
2026-10-03,새만금,19,80.7,0.0
2026-10-03,새만금,20,62.6,0.0
2026-10-03,새만금,21,29.0,0.0
2026-10-03,새만금,22,7.0,0.0
2026-10-03,새만금,23,0.8,0.0
2026-10-03,장성,0,0.5,0.0
2026-10-03,장성,1,0.3,0.0
2026-10-03,장성,2,0.3,0.0
2026-10-03,장성,3,0.3,0.0
2026-10-03,장성,4,0.1,0.0
2026-10-03,장성,5,0.0,0.0
2026-10-03,장성,6,2.1,0.0
2026-10-03,장성,7,121.8,0.0
2026-10-03,장성,8,496.2,0.0
2026-10-03,장성,9,932.4,0.0
2026-10-03,장성,10,1037.0,0.0
2026-10-03,장성,11,1200.6,0.1
2026-10-03,장성,12,1307.9,665.0
2026-10-03,장성,13,1380.1,534.2
2026-10-03,장성,14,1359.8,0.0
2026-10-03,장성,15,1078.8,0.0
2026-10-03,장성,16,652.7,0.0
2026-10-03,장성,17,513.1,0.0
2026-10-03,장성,18,359.1,0.0
2026-10-03,장성,19,322.4,0.0
2026-10-03,장성,20,250.3,0.0
2026-10-03,장성,21,115.8,0.0
2026-10-03,장성,22,27.9,0.0
2026-10-03,장성,23,3.2,0.0
2026-10-04,남원,0,0.0,0.0
2026-10-04,남원,1,0.0,0.0
2026-10-04,남원,2,0.1,0.0
2026-10-04,남원,3,0.1,0.0
2026-10-04,남원,4,0.0,0.0
2026-10-04,남원,5,0.0,0.0
2026-10-04,남원,6,0.0,0.0
2026-10-04,남원,7,7.7,0.0
2026-10-04,남원,8,44.0,0.0
2026-10-04,남원,9,149.6,0.0
2026-10-04,남원,10,226.2,0.0
2026-10-04,남원,11,283.5,94.6
2026-10-04,남원,12,234.0,159.4
2026-10-04,남원,13,224.5,0.0
2026-10-04,남원,14,171.2,0.0
2026-10-04,남원,15,100.0,37.7
2026-10-04,남원,16,59.0,0.0
2026-10-04,남원,17,76.2,0.0
2026-10-04,남원,18,77.3,0.0
2026-10-04,남원,19,66.0,0.0
2026-10-04,남원,20,32.7,0.0
2026-10-04,남원,21,11.0,0.0
2026-10-04,남원,22,2.7,0.0
2026-10-04,남원,23,0.3,0.0
2026-10-04,동산,0,0.0,0.0
2026-10-04,동산,1,0.0,0.0
2026-10-04,동산,2,0.1,0.0
2026-10-04,동산,3,0.1,0.0
2026-10-04,동산,4,0.0,0.0
2026-10-04,동산,5,0.0,0.0
2026-10-04,동산,6,0.0,0.0
2026-10-04,동산,7,7.7,0.0
2026-10-04,동산,8,44.0,0.0
2026-10-04,동산,9,149.6,0.0
2026-10-04,동산,10,226.2,0.0
2026-10-04,동산,11,283.5,94.6
2026-10-04,동산,12,234.0,159.4
2026-10-04,동산,13,224.5,0.0
2026-10-04,동산,14,171.2,0.0
2026-10-04,동산,15,100.0,37.7
2026-10-04,동산,16,59.0,0.0
2026-10-04,동산,17,76.2,0.0
2026-10-04,동산,18,77.3,0.0
2026-10-04,동산,19,66.0,0.0
2026-10-04,동산,20,32.7,0.0
2026-10-04,동산,21,11.0,0.0
2026-10-04,동산,22,2.7,0.0
2026-10-04,동산,23,0.3,0.0
2026-10-04,새만금,0,0.0,0.0
2026-10-04,새만금,1,0.0,0.0
2026-10-04,새만금,2,0.1,0.0
2026-10-04,새만금,3,0.1,0.0
2026-10-04,새만금,4,0.0,0.0
2026-10-04,새만금,5,0.0,0.0
2026-10-04,새만금,6,0.0,0.0
2026-10-04,새만금,7,7.7,0.0
2026-10-04,새만금,8,44.0,0.0
2026-10-04,새만금,9,149.6,0.0
2026-10-04,새만금,10,226.2,0.0
2026-10-04,새만금,11,283.5,94.6
2026-10-04,새만금,12,234.0,159.4
2026-10-04,새만금,13,224.5,0.0
2026-10-04,새만금,14,171.2,0.0
2026-10-04,새만금,15,100.0,37.7
2026-10-04,새만금,16,59.0,0.0
2026-10-04,새만금,17,76.2,0.0
2026-10-04,새만금,18,77.3,0.0
