date,hour,node,demand_mw
2026-10-06,18,안중,17597.4
2026-10-06,19,서화성,17609.2
2026-10-06,19,안중,17609.2
2026-10-06,20,서화성,17493
2026-10-06,20,안중,17493
2026-10-06,21,서화성,16647.8
2026-10-06,21,안중,16647.8
2026-10-06,22,서화성,15694
2026-10-06,22,안중,15694
2026-10-06,23,서화성,14900
2026-10-06,23,안중,14900
2026-10-07,0,서화성,14572.2
2026-10-07,0,안중,14572.2
2026-10-07,1,서화성,13540.4
2026-10-07,1,안중,13540.4
2026-10-07,2,서화성,12874.4
2026-10-07,2,안중,12874.4
2026-10-07,3,서화성,12460.4
2026-10-07,3,안중,12460.4
2026-10-07,4,서화성,12190
2026-10-07,4,안중,12190
2026-10-07,5,서화성,12119.2
2026-10-07,5,안중,12119.2
2026-10-07,6,서화성,12283.8
2026-10-07,6,안중,12283.8
2026-10-07,7,서화성,12878
2026-10-07,7,안중,12878
2026-10-07,8,서화성,13764.2
2026-10-07,8,안중,13764.2
2026-10-07,9,서화성,14913.4
2026-10-07,9,안중,14913.4
2026-10-07,10,서화성,15754.8
2026-10-07,10,안중,15754.8
2026-10-07,11,서화성,16115.8
2026-10-07,11,안중,16115.8
2026-10-07,12,서화성,16064.4
2026-10-07,12,안중,16064.4
2026-10-07,13,서화성,15852.4
2026-10-07,13,안중,15852.4
2026-10-07,14,서화성,16406
2026-10-07,14,안중,16406
2026-10-07,15,서화성,16787
2026-10-07,15,안중,16787
2026-10-07,16,서화성,17114.8
2026-10-07,16,안중,17114.8
2026-10-07,17,서화성,17691.4
2026-10-07,17,안중,17691.4
2026-10-07,18,서화성,18069
2026-10-07,18,안중,18069
2026-10-07,19,서화성,18198.2
2026-10-07,19,안중,18198.2
2026-10-07,20,서화성,18070.4
2026-10-07,20,안중,18070.4
2026-10-07,21,서화성,17508.4
2026-10-07,21,안중,17508.4
2026-10-07,22,서화성,16536.4
2026-10-07,22,안중,16536.4
2026-10-07,23,서화성,15659.8
2026-10-07,23,안중,15659.8
2026-10-08,0,서화성,14565.2
2026-10-08,0,안중,14565.2
2026-10-08,1,서화성,13522.2
2026-10-08,1,안중,13522.2
2026-10-08,2,서화성,12942.2
2026-10-08,2,안중,12942.2
2026-10-08,3,서화성,12552.2
2026-10-08,3,안중,12552.2
2026-10-08,4,서화성,12323.8
2026-10-08,4,안중,12323.8
2026-10-08,5,서화성,12284
2026-10-08,5,안중,12284
2026-10-08,6,서화성,12432.8
2026-10-08,6,안중,12432.8
2026-10-08,7,서화성,13038.6
2026-10-08,7,안중,13038.6
2026-10-08,8,서화성,14034.8
2026-10-08,8,안중,14034.8
2026-10-08,9,서화성,15428.6
2026-10-08,9,안중,15428.6
2026-10-08,10,서화성,16290.4
2026-10-08,10,안중,16290.4
2026-10-08,11,서화성,16640
2026-10-08,11,안중,16640
2026-10-08,12,서화성,16644.2
2026-10-08,12,안중,16644.2
2026-10-08,13,서화성,16298
2026-10-08,13,안중,16298
2026-10-08,14,서화성,16894.4
2026-10-08,14,안중,16894.4
2026-10-08,15,서화성,17340.2
2026-10-08,15,안중,17340.2
2026-10-08,16,서화성,17678.6
2026-10-08,16,안중,17678.6
2026-10-08,17,서화성,18050.8
2026-10-08,17,안중,18050.8
2026-10-08,18,서화성,17952.8
2026-10-08,18,안중,17952.8
2026-10-08,19,서화성,17933
2026-10-08,19,안중,17933
2026-10-08,20,서화성,17829.4
2026-10-08,20,안중,17829.4
2026-10-08,21,서화성,17279.8
2026-10-08,21,안중,17279.8
2026-10-08,22,서화성,16305.2
2026-10-08,22,안중,16305.2
2026-10-08,23,서화성,15558.2
2026-10-08,23,안중,15558.2
2026-10-09,0,서화성,15351.4
2026-10-09,0,안중,15351.4
2026-10-09,1,서화성,14249.2
2026-10-09,1,안중,14249.2
2026-10-09,2,서화성,13625.4
2026-10-09,2,안중,13625.4
2026-10-09,3,서화성,13227.2
2026-10-09,3,안중,13227.2
2026-10-09,4,서화성,12993.4
2026-10-09,4,안중,12993.4
2026-10-09,5,서화성,12907
2026-10-09,5,안중,12907
2026-10-09,6,서화성,13092.2
2026-10-09,6,안중,13092.2
2026-10-09,7,서화성,13813
2026-10-09,7,안중,13813
2026-10-09,8,서화성,15060.8
2026-10-09,8,안중,15060.8
2026-10-09,9,서화성,16622
2026-10-09,9,안중,16622
2026-10-09,10,서화성,17631.8
2026-10-09,10,안중,17631.8
2026-10-09,11,서화성,18101.2
2026-10-09,11,안중,18101.2
2026-10-09,12,서화성,18225.4
2026-10-09,12,안중,18225.4
2026-10-09,13,서화성,18015.8
2026-10-09,13,안중,18015.8
2026-10-09,14,서화성,18630.4
2026-10-09,14,안중,18630.4
2026-10-09,15,서화성,19032
2026-10-09,15,안중,19032
2026-10-09,16,서화성,19303.8
2026-10-09,16,안중,19303.8
2026-10-09,17,서화성,19423
2026-10-09,17,안중,19423
2026-10-09,18,서화성,19314.8
2026-10-09,18,안중,19314.8
2026-10-09,19,서화성,19246.6
2026-10-09,19,안중,19246.6
2026-10-09,20,서화성,19158.4
2026-10-09,20,안중,19158.4
2026-10-09,21,서화성,18352.8
2026-10-09,21,안중,18352.8
2026-10-09,22,서화성,17382.2
2026-10-09,22,안중,17382.2
2026-10-09,23,서화성,16464.8
2026-10-09,23,안중,16464.8
2026-10-10,0,서화성,15019.6
2026-10-10,0,안중,15019.6
2026-10-10,1,서화성,13933.6
2026-10-10,1,안중,13933.6
2026-10-10,2,서화성,13314.6
2026-10-10,2,안중,13314.6
2026-10-10,3,서화성,12915.2
2026-10-10,3,안중,12915.2
2026-10-10,4,서화성,12647
2026-10-10,4,안중,12647
2026-10-10,5,서화성,12543.4
2026-10-10,5,안중,12543.4
2026-10-10,6,서화성,12689
2026-10-10,6,안중,12689
2026-10-10,7,서화성,13333.8
2026-10-10,7,안중,13333.8
2026-10-10,8,서화성,14429
2026-10-10,8,안중,14429
2026-10-10,9,서화성,15857
2026-10-10,9,안중,15857
2026-10-10,10,서화성,16765.4
2026-10-10,10,안중,16765.4
2026-10-10,11,서화성,16971.4
2026-10-10,11,안중,16971.4
2026-10-10,12,서화성,16841.8
2026-10-10,12,안중,16841.8
2026-10-10,13,서화성,16601.6
2026-10-10,13,안중,16601.6
2026-10-10,14,서화성,17216.2
2026-10-10,14,안중,17216.2
2026-10-10,15,서화성,17550
2026-10-10,15,안중,17550
2026-10-10,16,서화성,17896
2026-10-10,16,안중,17896
2026-10-10,17,서화성,18328.2
2026-10-10,17,안중,18328.2
2026-10-10,18,서화성,18428.2
2026-10-10,18,안중,18428.2
2026-10-10,19,서화성,18465.2
2026-10-10,19,안중,18465.2
2026-10-10,20,서화성,18335
2026-10-10,20,안중,18335
2026-10-10,21,서화성,17716
2026-10-10,21,안중,17716
2026-10-10,22,서화성,16816.6
2026-10-10,22,안중,16816.6
2026-10-10,23,서화성,16005.8
2026-10-10,23,안중,16005.8
2026-10-11,0,서화성,14398.2
2026-10-11,0,안중,14398.2
2026-10-11,1,서화성,13432.4
2026-10-11,1,안중,13432.4
2026-10-11,2,서화성,12902.6
2026-10-11,2,안중,12902.6
2026-10-11,3,서화성,12564.8
2026-10-11,3,안중,12564.8
2026-10-11,4,서화성,12344.2
2026-10-11,4,안중,12344.2
2026-10-11,5,서화성,12297
2026-10-11,5,안중,12297
2026-10-11,6,서화성,12554
2026-10-11,6,안중,12554
2026-10-11,7,서화성,13240
2026-10-11,7,안중,13240
2026-10-11,8,서화성,14231.6
2026-10-11,8,안중,14231.6
2026-10-11,9,서화성,15357.4
2026-10-11,9,안중,15357.4
2026-10-11,10,서화성,16069.8
2026-10-11,10,안중,16069.8
2026-10-11,11,서화성,16324.4
2026-10-11,11,안중,16324.4
2026-10-11,12,서화성,16310
2026-10-11,12,안중,16310
2026-10-11,13,서화성,16107.4
2026-10-11,13,안중,16107.4
2026-10-11,14,서화성,16951
2026-10-11,14,안중,16951
2026-10-11,15,서화성,17369.8
2026-10-11,15,안중,17369.8
2026-10-11,16,서화성,17808.2
2026-10-11,16,안중,17808.2
2026-10-11,17,서화성,18399.2
2026-10-11,17,안중,18399.2
2026-10-11,18,서화성,18617
2026-10-11,18,안중,18617
2026-10-11,19,서화성,18521.6
2026-10-11,19,안중,18521.6
2026-10-11,20,서화성,18262.2
2026-10-11,20,안중,18262.2
2026-10-11,21,서화성,17380
2026-10-11,21,안중,17380
2026-10-11,22,서화성,16410.4
2026-10-11,22,안중,16410.4
2026-10-11,23,서화성,15645.4
2026-10-11,23,안중,15645.4
